experiment_name,id,effort_level,component,rating,rt,profile,score_diff,score_weighted,score_slope
ratingclicks_within,45027,High,Temporal,1,18.1869,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,High,Physical,7,2.1389,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,High,Pleasure,1,4.1215,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,High,Depend,16,3.1599,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,High,Meaning,3,2.6894,Increasing,8,4,3.9999999999999987
ratingclicks_within,45155,Low,Frustration,6,5.7961,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Low,Efficient,16,4.728,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Low,Meaning,13,4.4602,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Low,Depend,16,8.7459,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Low,Mental,12,2.7626,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Low,Physical,15,2.4469,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Low,Pleasure,15,3.4952,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Low,Temporal,10,5.3787,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Low,Performance,3,3.4296,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Low,Effort,16,3.3629,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Medium,Temporal,16,6.4445,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Medium,Efficient,14,2.2456,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Medium,Mental,16,5.7315,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Medium,Performance,3,2.5173,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Medium,Pleasure,16,1.577,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Medium,Depend,18,4.7618,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Medium,Physical,15,1.8614,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Medium,Frustration,16,4.1635,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Medium,Effort,17,3.2008,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,Medium,Meaning,16,1.7279,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,High,Effort,20,20.1444,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,High,Pleasure,3,4.2019,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,High,Frustration,20,2.1786,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,High,Temporal,21,2.5279,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,High,Mental,19,1.5125,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,High,Depend,21,2.8957,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,High,Physical,18,2.1633,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,High,Efficient,15,2.2128,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,High,Performance,4,4.6106,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,High,Meaning,9,4.0686,Increasing,4,2,1.9999999999999976
ratingclicks_within,45227,Low,Performance,1,5.8207,Increasing,18,9,9
ratingclicks_within,45227,Low,Mental,1,3.6439,Increasing,18,9,9
ratingclicks_within,45227,Low,Physical,2,6.4809,Increasing,18,9,9
ratingclicks_within,45227,Low,Pleasure,20,4.7475,Increasing,18,9,9
ratingclicks_within,45227,Low,Meaning,3,2.3461,Increasing,18,9,9
ratingclicks_within,45227,Low,Effort,3,6.0336,Increasing,18,9,9
ratingclicks_within,45227,Low,Temporal,7,3.5419,Increasing,18,9,9
ratingclicks_within,45227,Low,Depend,18,8.6969,Increasing,18,9,9
ratingclicks_within,45227,Low,Efficient,16,2.9481,Increasing,18,9,9
ratingclicks_within,45227,Low,Frustration,3,3.6506,Increasing,18,9,9
ratingclicks_within,45227,Medium,Depend,17,4.0676,Increasing,18,9,9
ratingclicks_within,45227,Medium,Pleasure,6,1.7186,Increasing,18,9,9
ratingclicks_within,45227,Medium,Temporal,3,5.7909,Increasing,18,9,9
ratingclicks_within,45227,Medium,Efficient,3,4.6697,Increasing,18,9,9
ratingclicks_within,45227,Medium,Physical,17,6.0533,Increasing,18,9,9
ratingclicks_within,45227,Medium,Effort,17,3.3184,Increasing,18,9,9
ratingclicks_within,45227,Medium,Meaning,3,3.2357,Increasing,18,9,9
ratingclicks_within,45227,Medium,Performance,7,1.8035,Increasing,18,9,9
ratingclicks_within,45227,Medium,Frustration,16,2.8229,Increasing,18,9,9
ratingclicks_within,45227,Medium,Mental,12,5.6858,Increasing,18,9,9
ratingclicks_within,45227,High,Temporal,18,3.2105,Increasing,18,9,9
ratingclicks_within,45227,High,Effort,21,1.6853,Increasing,18,9,9
ratingclicks_within,45227,High,Physical,19,1.2119,Increasing,18,9,9
ratingclicks_within,45227,High,Efficient,1,3.6517,Increasing,18,9,9
ratingclicks_within,45227,High,Meaning,1,1.5195,Increasing,18,9,9
ratingclicks_within,45227,High,Pleasure,1,1.5186,Increasing,18,9,9
ratingclicks_within,45227,High,Mental,21,2.6198,Increasing,18,9,9
ratingclicks_within,45227,High,Performance,17,2.5062,Increasing,18,9,9
ratingclicks_within,45227,High,Depend,18,4.3737,Increasing,18,9,9
ratingclicks_within,45227,High,Frustration,21,2.3377,Increasing,18,9,9
ratingclicks_within,45245,Low,Frustration,3,5.6206,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Low,Mental,5,3.3974,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Low,Temporal,4,4.4264,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Low,Efficient,15,4.8445,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Low,Physical,1,2.1579,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Low,Pleasure,6,4.3712,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Low,Performance,5,8.741,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Low,Effort,5,5.321,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Low,Depend,11,8.103,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Low,Meaning,6,5.3993,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Medium,Meaning,4,2.6048,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Medium,Efficient,4,3.7545,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Medium,Performance,4,6.5542,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Medium,Mental,15,4.0735,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Medium,Effort,18,12.4775,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Medium,Temporal,2,5.8712,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Medium,Frustration,15,6.1209,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Medium,Pleasure,6,3.1567,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Medium,Depend,14,7.0711,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,Medium,Physical,15,5.1894,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,High,Frustration,21,2.7556,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,High,Effort,19,3.1879,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,High,Efficient,2,3.7406,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,High,Mental,16,3.0876,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,High,Meaning,5,2.2887,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,High,Performance,5,6.1956,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,High,Depend,17,12.1535,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,High,Temporal,2,2.2106,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,High,Physical,16,2.8243,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,High,Pleasure,2,6.9206,Increasing,14,7,6.9999999999999964
ratingclicks_within,45263,Low,Physical,4,5.8952,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Low,Efficient,3,5.551,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Low,Depend,19,12.5548,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Low,Performance,1,4.9113,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Low,Effort,4,6.4511,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Low,Frustration,12,3.9189,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Low,Mental,3,4.1264,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Low,Meaning,6,5.6321,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Low,Pleasure,2,2.7342,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Low,Temporal,3,5.9589,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Medium,Effort,4,4.4686,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Medium,Meaning,5,2.3629,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Medium,Pleasure,15,3.3441,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Medium,Physical,3,2.5842,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Medium,Mental,3,1.4714,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Medium,Depend,20,2.5558,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Medium,Frustration,2,3.251,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Medium,Performance,1,2.2592,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Medium,Temporal,1,6.9509,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,Medium,Efficient,1,2.8754,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,High,Temporal,3,23.4628,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,High,Performance,1,2.5185,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,High,Meaning,6,2.1972,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,High,Pleasure,18,3.58,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,High,Efficient,2,2.9684,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,High,Physical,1,1.5769,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,High,Effort,3,2.0091,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,High,Depend,21,3.8371,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,High,Mental,3,2.371,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,High,Frustration,4,6.1836,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45272,Low,Physical,4,3.771,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Low,Temporal,8,2.687,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Low,Meaning,14,3.036,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Low,Pleasure,6,2.538,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Low,Performance,1,4.388,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Low,Frustration,6,2.906,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Low,Effort,8,2.84,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Low,Efficient,2,2.536,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Low,Depend,13,4.388,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Low,Mental,1,2.371,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Medium,Depend,15,3.253,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Medium,Physical,4,1.772,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Medium,Performance,2,2.236,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Medium,Meaning,10,3.923,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Medium,Pleasure,11,3.238,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Medium,Frustration,3,1.72,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Medium,Temporal,7,1.57,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Medium,Efficient,17,1.457,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Medium,Effort,5,2.103,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,Medium,Mental,4,1.953,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,High,Mental,3,4.44,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,High,Temporal,4,1.056,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,High,Pleasure,12,2.638,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,High,Effort,5,2.487,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,High,Physical,3,5.105,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,High,Meaning,11,1.804,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,High,Depend,13,2.253,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,High,Frustration,4,1.686,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,High,Efficient,8,2.068,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45272,High,Performance,1,4.62,Decreasing,-3,-1.5,-1.5000000000000013
ratingclicks_within,45287,Low,Efficient,3,6.7385,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Low,Meaning,10,4.3461,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Low,Mental,4,3.8351,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Low,Performance,3,4.6362,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Low,Depend,11,8.7513,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Low,Physical,6,2.3621,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Low,Effort,9,3.0787,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Low,Pleasure,15,3.0688,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Low,Frustration,8,5.1046,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Low,Temporal,3,3.7525,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Medium,Efficient,5,5.0681,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Medium,Mental,6,2.7182,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Medium,Pleasure,11,4.8677,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Medium,Depend,9,4.2109,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Medium,Meaning,4,3.7533,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Medium,Temporal,6,6.2773,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Medium,Frustration,8,3.2691,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Medium,Effort,5,2.8111,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Medium,Performance,3,2.3282,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,Medium,Physical,3,2.5142,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,High,Temporal,4,4.8355,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,High,Frustration,7,2.4447,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,High,Effort,14,2.8128,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,High,Performance,3,6.7963,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,High,Efficient,18,7.9209,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,High,Depend,13,6.2126,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,High,Mental,3,37.8127,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,High,Meaning,5,2.129,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,High,Physical,5,2.2375,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45287,High,Pleasure,11,4.0354,Mixed,5,2.5,2.5000000000000004
ratingclicks_within,45335,Low,Meaning,8,6.9332,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Low,Frustration,16,5.8681,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Low,Mental,8,2.7951,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Low,Performance,8,9.0056,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Low,Pleasure,9,5.1687,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Low,Temporal,6,6.4805,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Low,Physical,7,4.8495,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Low,Effort,14,3.8902,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Low,Depend,14,5.3326,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Low,Efficient,5,3.9855,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Medium,Temporal,2,5.9357,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Medium,Efficient,6,3.5872,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Medium,Effort,17,2.7443,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Medium,Depend,18,2.9196,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Medium,Pleasure,6,6.9414,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Medium,Mental,10,3.8312,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Medium,Physical,13,2.388,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Medium,Frustration,15,2.9429,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Medium,Performance,2,4.9771,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,Medium,Meaning,2,3.6365,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,High,Physical,17,3.8591,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,High,Efficient,7,2.5872,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,High,Pleasure,6,2.6004,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,High,Temporal,6,2.4247,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,High,Frustration,14,2.4039,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,High,Depend,16,2.4911,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,High,Mental,16,2.7713,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,High,Meaning,2,2.5539,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,High,Performance,2,3.6831,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45335,High,Effort,15,3.4834,Mixed,1,0.5,0.49999999999999767
ratingclicks_within,45424,Low,Effort,3,4.0964,Increasing,9,4.5,4.5
ratingclicks_within,45424,Low,Physical,3,2.5802,Increasing,9,4.5,4.5
ratingclicks_within,45424,Low,Temporal,9,5.3772,Increasing,9,4.5,4.5
ratingclicks_within,45424,Low,Mental,1,2.2481,Increasing,9,4.5,4.5
ratingclicks_within,45424,Low,Frustration,1,2.1633,Increasing,9,4.5,4.5
ratingclicks_within,45424,Low,Pleasure,7,2.8277,Increasing,9,4.5,4.5
ratingclicks_within,45424,Low,Meaning,4,3.7337,Increasing,9,4.5,4.5
ratingclicks_within,45424,Low,Performance,2,3.6446,Increasing,9,4.5,4.5
ratingclicks_within,45424,Low,Efficient,4,3.3111,Increasing,9,4.5,4.5
ratingclicks_within,45424,Low,Depend,21,6.3103,Increasing,9,4.5,4.5
ratingclicks_within,45424,Medium,Temporal,5,4.8169,Increasing,9,4.5,4.5
ratingclicks_within,45424,Medium,Performance,1,2.5786,Increasing,9,4.5,4.5
ratingclicks_within,45424,Medium,Efficient,5,2.9787,Increasing,9,4.5,4.5
ratingclicks_within,45424,Medium,Pleasure,1,2.3468,Increasing,9,4.5,4.5
ratingclicks_within,45424,Medium,Frustration,6,3.1125,Increasing,9,4.5,4.5
ratingclicks_within,45424,Medium,Meaning,1,1.6174,Increasing,9,4.5,4.5
ratingclicks_within,45424,Medium,Effort,7,3.4972,Increasing,9,4.5,4.5
ratingclicks_within,45424,Medium,Physical,1,1.9948,Increasing,9,4.5,4.5
ratingclicks_within,45424,Medium,Mental,1,1.58,Increasing,9,4.5,4.5
ratingclicks_within,45424,Medium,Depend,21,1.631,Increasing,9,4.5,4.5
ratingclicks_within,45424,High,Effort,12,3.4956,Increasing,9,4.5,4.5
ratingclicks_within,45424,High,Pleasure,1,1.4304,Increasing,9,4.5,4.5
ratingclicks_within,45424,High,Frustration,21,2.2468,Increasing,9,4.5,4.5
ratingclicks_within,45424,High,Physical,1,2.0774,Increasing,9,4.5,4.5
ratingclicks_within,45424,High,Efficient,1,1.8954,Increasing,9,4.5,4.5
ratingclicks_within,45424,High,Meaning,1,1.5128,Increasing,9,4.5,4.5
