experiment_name,experiment_id,id,condition,trial,effort_level,effort_steps,effort_ans,steps_correct,scale_type,rating,rt,gender,age,nasa_tlx
effortobserve,2349,44212,Liking,5,High,270,270,1,Liking,2.975739656,1.0118,Male,21,271
effortobserve,2349,44212,Liking,6,Medium,100,100,1,Liking,2.046225405,1.6798,Male,21,271
effortobserve,2349,44212,Liking,7,High,270,270,1,Liking,4.02101888,0.4442,Male,21,271
effortobserve,2349,44212,Liking,8,Medium,100,100,1,Liking,4.939053819,1.7807,Male,21,271
effortobserve,2349,44212,Liking,9,Low,30,30,1,Liking,4.996869213,1.293,Male,21,271
effortobserve,2349,44212,Liking,10,Medium,100,100,1,Liking,3.898288484,1.8951,Male,21,271
effortobserve,2349,44212,Liking,11,Low,30,30,1,Liking,4.151511863,1.4941,Male,21,271
effortobserve,2349,44212,Liking,12,High,270,270,1,Liking,3.782237413,6.3689,Male,21,271
effortobserve,2349,44212,Liking,13,Medium,100,100,1,Liking,3.403709852,0.5302,Male,21,271
effortobserve,2349,44212,Liking,14,High,270,270,1,Liking,2.817741609,0.8119,Male,21,271
effortobserve,2349,44212,Liking,15,Low,30,30,1,Liking,4.517511574,2.3604,Male,21,271
effortobserve,2349,44212,Liking,16,High,270,270,1,Liking,4.261915871,0.76,Male,21,271
effortobserve,2349,44212,Liking,17,Low,30,30,1,Liking,3.501562138,1.0969,Male,21,271
effortobserve,2349,44212,Liking,18,Medium,100,100,1,Liking,2.653960142,1.2636,Male,21,271
effortobserve,2349,44220,Value,1,Low,30,30,1,Value,2.968333333,6.8592,Female,19,94
effortobserve,2349,44220,Value,2,Medium,100,100,1,Value,1.041041667,4.0713,Female,19,94
effortobserve,2349,44220,Value,3,High,270,270,1,Value,3.001597222,1.7368,Female,19,94
effortobserve,2349,44220,Value,4,Low,30,30,1,Value,1.485740741,3.5518,Female,19,94
effortobserve,2349,44220,Value,5,High,270,270,1,Value,2.697199074,2.6204,Female,19,94
effortobserve,2349,44220,Value,6,Medium,100,100,1,Value,1.082268519,2.6402,Female,19,94
effortobserve,2349,44220,Value,7,High,270,270,1,Value,3.016643519,1.1536,Female,19,94
effortobserve,2349,44220,Value,8,Medium,100,100,1,Value,1.985856481,1.1902,Female,19,94
effortobserve,2349,44220,Value,9,Low,30,30,1,Value,3.089375,1.2855,Female,19,94
effortobserve,2349,44220,Value,10,Medium,100,100,1,Value,3.932546296,3.2401,Female,19,94
effortobserve,2349,44220,Value,11,Low,30,30,1,Value,3.967268519,2.1385,Female,19,94
effortobserve,2349,44220,Value,12,High,270,270,1,Value,3.001412037,1.1222,Female,19,94
effortobserve,2349,44220,Value,13,Medium,100,100,1,Value,3.007800926,1.2524,Female,19,94
effortobserve,2349,44220,Value,14,High,270,30,0,Value,2.909722222,1.9028,Female,19,94
effortobserve,2349,44220,Value,15,Low,30,30,1,Value,3.020208333,1.119,Female,19,94
effortobserve,2349,44220,Value,16,High,270,270,1,Value,2.98775463,1.0845,Female,19,94
effortobserve,2349,44220,Value,17,Low,30,30,1,Value,2.976435185,1.4026,Female,19,94
effortobserve,2349,44220,Value,18,Medium,100,100,1,Value,1.991875,1.3048,Female,19,94
effortobserve,2349,44222,Value,1,Low,30,30,1,Value,1.670368562,6.3367000000000004,Male,20,155
effortobserve,2349,44222,Value,2,Medium,100,100,1,Value,2.69215965,1.9791,Male,20,155
effortobserve,2349,44222,Value,3,High,270,270,1,Value,2.974707755,3.1949,Male,20,155
effortobserve,2349,44222,Value,4,Low,30,30,1,Value,1.268339301,1.7771,Male,20,155
effortobserve,2349,44222,Value,5,High,270,270,1,Value,3.61885489,0.5779,Male,20,155
effortobserve,2349,44222,Value,6,Medium,100,100,1,Value,3.00437934,0.778,Male,20,155
effortobserve,2349,44222,Value,7,High,270,270,1,Value,2.626551288,1.9274,Male,20,155
effortobserve,2349,44222,Value,8,Medium,100,100,1,Value,2.413460648,1.5611,Male,20,155
effortobserve,2349,44222,Value,9,Low,30,30,1,Value,1.29357024,0.7636,Male,20,155
effortobserve,2349,44222,Value,10,Medium,100,100,1,Value,2.51574906,1.0468,Male,20,155
effortobserve,2349,44222,Value,11,Low,30,30,1,Value,1.686713505,0.8287,Male,20,155
effortobserve,2349,44222,Value,12,High,270,270,1,Value,3.765520472,0.6787,Male,20,155
effortobserve,2349,44222,Value,13,Medium,100,100,1,Value,2.724333044,0.6281,Male,20,155
effortobserve,2349,44222,Value,14,High,270,270,1,Value,3.820073423,0.9614,Male,20,155
effortobserve,2349,44222,Value,15,Low,30,30,1,Value,1.520253183,1.4282,Male,20,155
effortobserve,2349,44222,Value,16,High,270,270,1,Value,3.383254847,0.9954,Male,20,155
effortobserve,2349,44222,Value,17,Low,30,30,1,Value,2.028513093,1.1123,Male,20,155
effortobserve,2349,44222,Value,18,Medium,100,100,1,Value,2.93182581,0.9274,Male,20,155
effortobserve,2349,44235,Liking,1,Low,30,30,1,Liking,3.98877785,10.0274,Male,21,456
effortobserve,2349,44235,Liking,2,Medium,100,100,1,Liking,4.444203921,5.3058,Male,21,456
effortobserve,2349,44235,Liking,3,High,270,270,1,Liking,4.941525608,1.4041,Male,21,456
effortobserve,2349,44235,Liking,4,Low,30,270,0,Liking,4.790010127,1.2031,Male,21,456
effortobserve,2349,44235,Liking,5,High,270,100,0,Liking,4.70338397,1.2495,Male,21,456
effortobserve,2349,44235,Liking,6,Medium,100,100,1,Liking,4.397228371,1.2306,Male,21,456
effortobserve,2349,44235,Liking,7,High,270,270,1,Liking,4.771507523,1.8703,Male,21,456
effortobserve,2349,44235,Liking,8,Medium,100,270,0,Liking,4.67586697,1.8818,Male,21,456
effortobserve,2349,44235,Liking,9,Low,30,100,0,Liking,3.246472801,0.6477,Male,21,456
effortobserve,2349,44235,Liking,10,Medium,100,100,1,Liking,4.68873083,1.2315,Male,21,456
effortobserve,2349,44235,Liking,11,Low,30,270,0,Liking,4.259666522,1.089,Male,21,456
effortobserve,2349,44235,Liking,12,High,270,100,0,Liking,1.696977539,1.2067,Male,21,456
effortobserve,2349,44235,Liking,13,Medium,100,100,1,Liking,1.747421152,1.4796,Male,21,456
effortobserve,2349,44235,Liking,14,High,270,100,0,Liking,2.595961372,1.5149,Male,21,456
effortobserve,2349,44235,Liking,15,Low,30,270,0,Liking,3.773017216,1.6476,Male,21,456
effortobserve,2349,44235,Liking,16,High,270,100,0,Liking,3.393053747,0.678,Male,21,456
effortobserve,2349,44235,Liking,17,Low,30,30,1,Liking,4.179024884,1.9493,Male,21,456
effortobserve,2349,44235,Liking,18,Medium,100,270,0,Liking,5,2.3378,Male,21,456
effortobserve,2349,44241,Value,1,Low,30,30,1,Value,1.988889058,5.9398,Male,19,140
effortobserve,2349,44241,Value,2,Medium,100,100,1,Value,3.011111224,4.6179,Male,19,140
effortobserve,2349,44241,Value,3,High,270,270,1,Value,3.881481595,2.9798,Male,19,140
effortobserve,2349,44241,Value,4,Low,30,30,1,Value,2.140740854,2.7861,Male,19,140
effortobserve,2349,44241,Value,5,High,270,270,1,Value,3.881481595,2.2406,Male,19,140
effortobserve,2349,44241,Value,6,Medium,100,100,1,Value,2.933333503,1.4384,Male,19,140
effortobserve,2349,44241,Value,7,High,270,30,0,Value,2.922222279,2.8179,Male,19,140
effortobserve,2349,44241,Value,8,Medium,100,100,1,Value,4.944444444,2.253,Male,19,140
effortobserve,2349,44241,Value,9,Low,30,30,1,Value,1.896296466,1.4639,Male,19,140
effortobserve,2349,44241,Value,10,Medium,100,100,1,Value,2.859259429,2.7719,Male,19,140
effortobserve,2349,44241,Value,11,Low,30,30,1,Value,4.074074074,5.157,Male,19,140
effortobserve,2349,44241,Value,12,High,270,270,1,Value,4.181481821,2.4656,Male,19,140
effortobserve,2349,44241,Value,13,Medium,100,100,1,Value,4.970370257,1.0478,Male,19,140
effortobserve,2349,44241,Value,14,High,270,270,1,Value,4.496296635,4.2595,Male,19,140
effortobserve,2349,44241,Value,15,Low,30,30,1,Value,2.574074074,2.9081,Male,19,140
effortobserve,2349,44241,Value,16,High,270,30,0,Value,3.044444331,2.2108,Male,19,140
effortobserve,2349,44241,Value,17,Low,30,30,1,Value,2.37037037,2.1088,Male,19,140
effortobserve,2349,44241,Value,18,Medium,100,100,1,Value,2.866666723,1.5017,Male,19,140
effortobserve,2349,44244,Value,1,Low,30,30,1,Value,1.014814815,4.498,Male,19,175
effortobserve,2349,44244,Value,2,Medium,100,100,1,Value,1.951111111,2.101,Male,19,175
effortobserve,2349,44244,Value,3,High,270,270,1,Value,3.023703704,1.616,Male,19,175
effortobserve,2349,44244,Value,4,Low,30,30,1,Value,1,2.685,Male,19,175
effortobserve,2349,44244,Value,5,High,270,270,1,Value,1.992592593,4.25,Male,19,175
effortobserve,2349,44244,Value,6,Medium,100,100,1,Value,1.672592593,3.368,Male,19,175
effortobserve,2349,44244,Value,7,High,270,270,1,Value,2.063703704,0.718,Male,19,175
effortobserve,2349,44244,Value,8,Medium,100,100,1,Value,1.174814815,1.301,Male,19,175
effortobserve,2349,44244,Value,9,Low,30,30,1,Value,1,3.518,Male,19,175
effortobserve,2349,44244,Value,10,Medium,100,100,1,Value,2.976296296,1.351,Male,19,175
effortobserve,2349,44244,Value,11,Low,30,30,1,Value,4.991111111,1.187,Male,19,175
effortobserve,2349,44244,Value,12,High,270,270,1,Value,4.979259259,1.719,Male,19,175
effortobserve,2349,44244,Value,13,Medium,100,100,1,Value,5,1.817,Male,19,175
effortobserve,2349,44244,Value,14,High,270,270,1,Value,4.943703704,1.519,Male,19,175
effortobserve,2349,44244,Value,15,Low,30,30,1,Value,1.044444444,2.151,Male,19,175
effortobserve,2349,44244,Value,16,High,270,270,1,Value,2.958518519,3.734,Male,19,175
effortobserve,2349,44244,Value,17,Low,30,100,0,Value,3.023703704,0.851,Male,19,175
effortobserve,2349,44244,Value,18,Medium,100,100,1,Value,3.983703704,2.818,Male,19,175
effortobserve,2349,44294,Liking,1,Low,30,30,1,Liking,1.020529444,5.7441,Female,19,98
effortobserve,2349,44294,Liking,2,Medium,100,100,1,Liking,1.089681253,3.8521,Female,19,98
effortobserve,2349,44294,Liking,3,High,270,270,1,Liking,3.786601837,1.5565,Female,19,98
effortobserve,2349,44294,Liking,4,Low,30,30,1,Liking,2.031874662,1.489,Female,19,98
effortobserve,2349,44294,Liking,5,High,270,100,0,Liking,3.025931929,2.0154,Female,19,98
effortobserve,2349,44294,Liking,6,Medium,100,100,1,Liking,1.962722853,1.2953,Female,19,98
effortobserve,2349,44294,Liking,7,High,270,270,1,Liking,4.028633171,4.4148,Female,19,98
effortobserve,2349,44294,Liking,8,Medium,100,100,1,Liking,1.893571043,4.2179,Female,19,98
effortobserve,2349,44294,Liking,9,Low,30,270,0,Liking,4.149648838,4,Female,19,98
effortobserve,2349,44294,Liking,10,Medium,100,100,1,Liking,4.158292815,2.3639,Female,19,98
effortobserve,2349,44294,Liking,11,Low,30,30,1,Liking,2.005942734,2.1608,Female,19,98
effortobserve,2349,44294,Liking,12,High,270,270,1,Liking,3.994057266,1.501,Female,19,98
effortobserve,2349,44294,Liking,13,Medium,100,100,1,Liking,3.13830362,4.2881,Female,19,98
effortobserve,2349,44294,Liking,14,High,270,270,1,Liking,4.028633171,4.9217,Female,19,98
effortobserve,2349,44294,Liking,15,Low,30,30,1,Liking,1.824419233,1.9828,Female,19,98
effortobserve,2349,44294,Liking,16,High,270,270,1,Liking,3.648298217,0.9311,Female,19,98
effortobserve,2349,44294,Liking,17,Low,30,30,1,Liking,1.435440303,1.0936,Female,19,98
effortobserve,2349,44294,Liking,18,Medium,100,100,1,Liking,1.132901135,1.3375,Female,19,98
effortobserve,2349,44299,Value,1,Low,30,30,1,Value,3.030185185,5.2799,Female,19,199
effortobserve,2349,44299,Value,2,Medium,100,100,1,Value,3.157407407,3.3685,Female,19,199
effortobserve,2349,44299,Value,3,High,270,270,1,Value,3.926064815,1.8061,Female,19,199
effortobserve,2349,44299,Value,4,Low,30,30,1,Value,2.002592593,1.8871,Female,19,199
effortobserve,2349,44299,Value,5,High,270,270,1,Value,4.974722222,1.7435,Female,19,199
effortobserve,2349,44299,Value,6,Medium,100,100,1,Value,2.136898148,2.0762,Female,19,199
effortobserve,2349,44299,Value,7,High,270,270,1,Value,3.06287037,0.7232,Female,19,199
effortobserve,2349,44299,Value,8,Medium,100,270,0,Value,2.992824074,0.6894,Female,19,199
effortobserve,2349,44299,Value,9,Low,30,30,1,Value,1.476712963,2.437,Female,19,199
effortobserve,2349,44299,Value,10,Medium,100,30,0,Value,1.998425926,1.6964,Female,19,199
effortobserve,2349,44299,Value,11,Low,30,30,1,Value,3.940578704,1.5234,Female,19,199
effortobserve,2349,44299,Value,12,High,270,270,1,Value,3.910902778,1.6179,Female,19,199
effortobserve,2349,44299,Value,13,Medium,100,100,1,Value,2.027760861,1.3466,Female,19,199
effortobserve,2349,44299,Value,14,High,270,30,0,Value,3.093382054,0.4752,Female,19,199
effortobserve,2349,44299,Value,15,Low,30,30,1,Value,2.02748173,0.8052,Female,19,199
effortobserve,2349,44299,Value,16,High,270,270,1,Value,4.920904385,1.6297,Female,19,199
effortobserve,2349,44299,Value,17,Low,30,30,1,Value,2.106678847,1.3554,Female,19,199
effortobserve,2349,44299,Value,18,Medium,100,100,1,Value,1.986424076,1.5511,Female,19,199
effortobserve,2349,44312,Liking,1,Low,30,30,1,Liking,2.13025463,4.0478,Female,20,110
effortobserve,2349,44312,Liking,2,Medium,100,100,1,Liking,3.132314815,1.51,Female,20,110
effortobserve,2349,44312,Liking,3,High,270,270,1,Liking,3.964282407,2.0654,Female,20,110
effortobserve,2349,44312,Liking,4,Low,30,30,1,Liking,2.748287037,1.2271,Female,20,110
effortobserve,2349,44312,Liking,5,High,270,270,1,Liking,2.138611111,1.2215,Female,20,110
effortobserve,2349,44312,Liking,6,Medium,100,100,1,Liking,2.374606481,2.0111,Female,20,110
effortobserve,2349,44312,Liking,7,High,270,270,1,Liking,1.516967593,1.4435,Female,20,110
effortobserve,2349,44312,Liking,8,Medium,100,100,1,Liking,1.121087963,2.1099,Female,20,110
effortobserve,2349,44312,Liking,9,Low,30,30,1,Liking,1.718865741,0.8292,Female,20,110
effortobserve,2349,44312,Liking,10,Medium,100,100,1,Liking,2.643981481,0.6572,Female,20,110
effortobserve,2349,44312,Liking,11,Low,30,30,1,Liking,3.291087963,1.0224,Female,20,110
effortobserve,2349,44312,Liking,12,High,270,270,1,Liking,1.908171296,1.3386,Female,20,110
effortobserve,2349,44312,Liking,13,Medium,100,100,1,Liking,2.395046296,2.1582,Female,20,110
effortobserve,2349,44312,Liking,14,High,270,270,1,Liking,1.068101852,1.3112,Female,20,110
effortobserve,2349,44312,Liking,15,Low,30,30,1,Liking,2.777569444,2.0229,Female,20,110
effortobserve,2349,44312,Liking,16,High,270,270,1,Liking,2.935300926,1.5924,Female,20,110
effortobserve,2349,44312,Liking,17,Low,30,30,1,Liking,2.995416667,1.2559,Female,20,110
effortobserve,2349,44312,Liking,18,Medium,100,100,1,Liking,2.514560185,0.8618,Female,20,110
effortobserve,2349,44325,Value,1,Low,30,30,1,Value,1.988888889,6.7884,Male,19,281
effortobserve,2349,44325,Value,2,Medium,100,100,1,Value,3,5.8774,Male,19,281
effortobserve,2349,44325,Value,3,High,270,270,1,Value,4.018518519,6.6802,Male,19,281
effortobserve,2349,44325,Value,4,Low,30,30,1,Value,4.981481481,1.6844,Male,19,281
effortobserve,2349,44325,Value,5,High,270,270,1,Value,2.955555556,0.9283,Male,19,281
effortobserve,2349,44325,Value,6,Medium,100,100,1,Value,3.007407407,1.4044,Male,19,281
effortobserve,2349,44325,Value,7,High,270,270,1,Value,2.025925926,2.9544,Male,19,281
effortobserve,2349,44325,Value,8,Medium,100,100,1,Value,3.003703704,0.9724,Male,19,281
effortobserve,2349,44325,Value,9,Low,30,30,1,Value,1.011111111,0.9161,Male,19,281
effortobserve,2349,44325,Value,10,Medium,100,100,1,Value,2.611111111,1.6752,Male,19,281
effortobserve,2349,44325,Value,11,Low,30,30,1,Value,4.974074074,2.0757,Male,19,281
effortobserve,2349,44325,Value,12,High,270,270,1,Value,3.011111111,2.3684,Male,19,281
effortobserve,2349,44325,Value,13,Medium,100,100,1,Value,2.007407407,4.7714,Male,19,281
effortobserve,2349,44325,Value,14,High,270,100,0,Value,2.940740741,4.5055,Male,19,281
effortobserve,2349,44325,Value,15,Low,30,30,1,Value,1.925925926,0.7711,Male,19,281
effortobserve,2349,44325,Value,16,High,270,270,1,Value,3.007407407,0.9931,Male,19,281
effortobserve,2349,44325,Value,17,Low,30,30,1,Value,4.996296296,2.4018,Male,19,281
effortobserve,2349,44325,Value,18,Medium,100,100,1,Value,4.011111111,1.3208,Male,19,281
effortobserve,2349,44333,Value,1,Low,30,30,1,Value,1.785714286,15.23,Male,18,271
effortobserve,2349,44333,Value,2,Medium,100,100,1,Value,2.666666667,2.131,Male,18,271
effortobserve,2349,44333,Value,3,High,270,270,1,Value,4.323809524,4.865,Male,18,271
effortobserve,2349,44333,Value,4,Low,30,30,1,Value,1.742857143,3.429,Male,18,271
effortobserve,2349,44333,Value,5,High,270,270,1,Value,4.561904762,2.365,Male,18,271
effortobserve,2349,44333,Value,6,Medium,100,100,1,Value,2.480952381,4.776,Male,18,271
effortobserve,2349,44333,Value,7,High,270,270,1,Value,4.628571429,1.679,Male,18,271
effortobserve,2349,44333,Value,8,Medium,100,100,1,Value,2.328571429,1.11,Male,18,271
effortobserve,2349,44333,Value,9,Low,30,30,1,Value,1.152380952,1.105,Male,18,271
effortobserve,2349,44333,Value,10,Medium,100,100,1,Value,2.204761905,2.441,Male,18,271
effortobserve,2349,44333,Value,11,Low,30,30,1,Value,2.228571429,4.956,Male,18,271
effortobserve,2349,44333,Value,12,High,270,270,1,Value,4.685714286,1.114,Male,18,271
effortobserve,2349,44333,Value,13,Medium,100,100,1,Value,4.695238095,7.245,Male,18,271
effortobserve,2349,44333,Value,14,High,270,270,1,Value,4.852380952,0.998,Male,18,271
effortobserve,2349,44333,Value,15,Low,30,30,1,Value,1.152380952,1.178,Male,18,271
effortobserve,2349,44333,Value,16,High,270,270,1,Value,4.685714286,2.314,Male,18,271
effortobserve,2349,44333,Value,17,Low,30,100,0,Value,2.180952381,1.079,Male,18,271
effortobserve,2349,44333,Value,18,Medium,100,100,1,Value,2.271428571,4.213,Male,18,271
effortobserve,2349,44349,Value,1,Low,30,30,1,Value,2.874074018,9.4967,Female,21,104
effortobserve,2349,44349,Value,2,Medium,100,100,1,Value,3.788889002,8.4123,Female,21,104
effortobserve,2349,44349,Value,3,High,270,270,1,Value,3.277777778,3.8646,Female,21,104
effortobserve,2349,44349,Value,4,Low,30,30,1,Value,2.229629799,3.1728,Female,21,104
effortobserve,2349,44349,Value,5,High,270,270,1,Value,3.044444331,5.9095,Female,21,104
effortobserve,2349,44349,Value,6,Medium,100,100,1,Value,4.614815041,2.7864,Female,21,104
effortobserve,2349,44349,Value,7,High,270,270,1,Value,4.474074187,2.3953,Female,21,104
effortobserve,2349,44349,Value,8,Medium,100,100,1,Value,3.022222448,1.2086,Female,21,104
effortobserve,2349,44349,Value,9,Low,30,30,1,Value,1.825926039,2.2692,Female,21,104
effortobserve,2349,44349,Value,10,Medium,100,100,1,Value,3.333333333,2.6576,Female,21,104
effortobserve,2349,44349,Value,11,Low,30,30,1,Value,2.677777891,7.0247,Female,21,104
effortobserve,2349,44349,Value,12,High,270,270,1,Value,4.266666554,2.0033,Female,21,104
effortobserve,2349,44349,Value,13,Medium,100,100,1,Value,3.588889228,2.7118,Female,21,104
effortobserve,2349,44349,Value,14,High,270,270,1,Value,4.451851739,1.7179,Female,21,104
effortobserve,2349,44349,Value,15,Low,30,30,1,Value,2.144444501,4.3578,Female,21,104
effortobserve,2349,44349,Value,16,High,270,270,1,Value,4.507407294,2.7351,Female,21,104
effortobserve,2349,44349,Value,17,Low,30,30,1,Value,2.055555556,2.0023,Female,21,104
effortobserve,2349,44349,Value,18,Medium,100,100,1,Value,3.570370709,2.2747,Female,21,104
