perspective,id,rt,gender,nasa_tlx,effort_steps,condition,trial,effort_level,rating,steps_req,age,adjusted_overall,experiment_name,effort_ans,scale_type
Perform,73,2.306,NA,215,272,Liking,5,High,4,270,NA,32.666666666666664,NA,NA,NA
Perform,73,1.852,NA,215,104,Liking,6,Medium,4,100,NA,32.666666666666664,NA,NA,NA
Perform,73,3.808,NA,215,275,Liking,7,High,4,270,NA,32.666666666666664,NA,NA,NA
Perform,73,0.915,NA,215,106,Liking,8,Medium,2,100,NA,32.666666666666664,NA,NA,NA
Perform,73,2.781,NA,215,32,Liking,9,Low,3,30,NA,32.666666666666664,NA,NA,NA
Perform,73,2.284,NA,215,103,Liking,10,Medium,4,100,NA,32.666666666666664,NA,NA,NA
Perform,73,2.493,NA,215,32,Liking,11,Low,2,30,NA,32.666666666666664,NA,NA,NA
Perform,73,4.493,NA,215,272,Liking,12,High,2,270,NA,32.666666666666664,NA,NA,NA
Perform,73,3.319,NA,215,106,Liking,13,Medium,1,100,NA,32.666666666666664,NA,NA,NA
Perform,73,2.493,NA,215,274,Liking,14,High,4,270,NA,32.666666666666664,NA,NA,NA
Perform,73,1.318,NA,215,35,Liking,15,Low,5,30,NA,32.666666666666664,NA,NA,NA
Perform,73,1.316,NA,215,271,Liking,16,High,4,270,NA,32.666666666666664,NA,NA,NA
Perform,73,5.049,NA,215,33,Liking,17,Low,2,30,NA,32.666666666666664,NA,NA,NA
Perform,73,2.324,NA,215,103,Liking,18,Medium,4,100,NA,32.666666666666664,NA,NA,NA
Perform,74,4.388,Female,345,34,Wanting,1,Low,4,30,19,74.66666666666667,NA,NA,NA
Perform,74,4.461,Female,345,102,Wanting,2,Medium,4,100,19,74.66666666666667,NA,NA,NA
Perform,74,2.149,Female,345,277,Wanting,3,High,3,270,19,74.66666666666667,NA,NA,NA
Perform,74,4.314,Female,345,36,Wanting,4,Low,3,30,19,74.66666666666667,NA,NA,NA
Perform,74,4.193,Female,345,275,Wanting,5,High,5,270,19,74.66666666666667,NA,NA,NA
Perform,74,5.54,Female,345,105,Wanting,6,Medium,2,100,19,74.66666666666667,NA,NA,NA
Perform,74,4.764,Female,345,276,Wanting,7,High,4,270,19,74.66666666666667,NA,NA,NA
Perform,74,4.208,Female,345,103,Wanting,8,Medium,2,100,19,74.66666666666667,NA,NA,NA
Perform,74,5.913,Female,345,34,Wanting,9,Low,3,30,19,74.66666666666667,NA,NA,NA
Perform,74,3.728,Female,345,105,Wanting,10,Medium,4,100,19,74.66666666666667,NA,NA,NA
Perform,74,2.313,Female,345,34,Wanting,11,Low,3,30,19,74.66666666666667,NA,NA,NA
Perform,74,5.367,Female,345,274,Wanting,12,High,5,270,19,74.66666666666667,NA,NA,NA
Perform,74,4.567,Female,345,105,Wanting,13,Medium,2,100,19,74.66666666666667,NA,NA,NA
Perform,74,3.51,Female,345,274,Wanting,14,High,4,270,19,74.66666666666667,NA,NA,NA
Perform,74,2.334,Female,345,35,Wanting,15,Low,2,30,19,74.66666666666667,NA,NA,NA
Perform,74,3.298,Female,345,275,Wanting,16,High,5,270,19,74.66666666666667,NA,NA,NA
Perform,74,2.58,Female,345,37,Wanting,17,Low,2,30,19,74.66666666666667,NA,NA,NA
Perform,74,2.792,Female,345,104,Wanting,18,Medium,2,100,19,74.66666666666667,NA,NA,NA
Perform,75,3.285,Female,410,32,Wanting,1,Low,3,30,21,86.66666666666667,NA,NA,NA
Perform,75,2.285,Female,410,103,Wanting,2,Medium,2,100,21,86.66666666666667,NA,NA,NA
Perform,75,2.298,Female,410,271,Wanting,3,High,1,270,21,86.66666666666667,NA,NA,NA
Perform,75,4.485,Female,410,32,Wanting,4,Low,3,30,21,86.66666666666667,NA,NA,NA
Perform,75,3.008,Female,410,273,Wanting,5,High,1,270,21,86.66666666666667,NA,NA,NA
Perform,75,2.292,Female,410,103,Wanting,6,Medium,3,100,21,86.66666666666667,NA,NA,NA
Perform,75,2.943,Female,410,274,Wanting,7,High,1,270,21,86.66666666666667,NA,NA,NA
Perform,75,5.165,Female,410,107,Wanting,8,Medium,2,100,21,86.66666666666667,NA,NA,NA
Perform,75,5.684,Female,410,31,Wanting,9,Low,4,30,21,86.66666666666667,NA,NA,NA
Perform,75,0.762,Female,410,102,Wanting,10,Medium,3,100,21,86.66666666666667,NA,NA,NA
Perform,75,1.166,Female,410,31,Wanting,11,Low,3,30,21,86.66666666666667,NA,NA,NA
Perform,75,2.516,Female,410,273,Wanting,12,High,2,270,21,86.66666666666667,NA,NA,NA
Perform,75,2.042,Female,410,102,Wanting,13,Medium,2,100,21,86.66666666666667,NA,NA,NA
Perform,75,1.445,Female,410,272,Wanting,14,High,1,270,21,86.66666666666667,NA,NA,NA
Perform,75,1.825,Female,410,33,Wanting,15,Low,2,30,21,86.66666666666667,NA,NA,NA
Perform,75,1.501,Female,410,272,Wanting,16,High,3,270,21,86.66666666666667,NA,NA,NA
Perform,75,3.044,Female,410,32,Wanting,17,Low,3,30,21,86.66666666666667,NA,NA,NA
Perform,75,2.228,Female,410,102,Wanting,18,Medium,2,100,21,86.66666666666667,NA,NA,NA
Perform,76,11.388,NA,410,33,Value,1,Low,3,30,NA,67.33333333333333,NA,NA,NA
Perform,76,9.13,NA,410,103,Value,2,Medium,2,100,NA,67.33333333333333,NA,NA,NA
Perform,76,27.4,NA,410,312,Value,3,High,2,270,NA,67.33333333333333,NA,NA,NA
Perform,76,4.872,NA,410,53,Value,4,Low,3,30,NA,67.33333333333333,NA,NA,NA
Perform,76,16.734,NA,410,272,Value,5,High,1,270,NA,67.33333333333333,NA,NA,NA
Perform,76,14.47,NA,410,108,Value,6,Medium,3,100,NA,67.33333333333333,NA,NA,NA
Perform,76,21.411,NA,410,272,Value,7,High,3,270,NA,67.33333333333333,NA,NA,NA
Perform,76,7.558,NA,410,110,Value,8,Medium,4,100,NA,67.33333333333333,NA,NA,NA
Perform,76,9.243,NA,410,49,Value,9,Low,3,30,NA,67.33333333333333,NA,NA,NA
Perform,76,7.045,NA,410,101,Value,10,Medium,4,100,NA,67.33333333333333,NA,NA,NA
Perform,76,6.821,NA,410,33,Value,11,Low,5,30,NA,67.33333333333333,NA,NA,NA
Perform,76,9.183,NA,410,279,Value,12,High,3,270,NA,67.33333333333333,NA,NA,NA
Perform,76,7.758,NA,410,105,Value,13,Medium,3,100,NA,67.33333333333333,NA,NA,NA
Perform,76,22.081,NA,410,293,Value,14,High,3,270,NA,67.33333333333333,NA,NA,NA
Perform,76,3.843,NA,410,36,Value,15,Low,5,30,NA,67.33333333333333,NA,NA,NA
Perform,76,2.608,NA,410,286,Value,16,High,3,270,NA,67.33333333333333,NA,NA,NA
Perform,76,5.926,NA,410,34,Value,17,Low,2,30,NA,67.33333333333333,NA,NA,NA
Perform,76,51.641,NA,410,104,Value,18,Medium,3,100,NA,67.33333333333333,NA,NA,NA
Perform,77,2.117,Male,350,29,Wanting,1,Low,2,30,19,64,NA,NA,NA
Perform,77,4.23,Male,350,100,Wanting,2,Medium,3,100,19,64,NA,NA,NA
Perform,77,7.464,Male,350,272,Wanting,3,High,4,270,19,64,NA,NA,NA
Perform,77,3.066,Male,350,32,Wanting,4,Low,3,30,19,64,NA,NA,NA
Perform,77,6.117,Male,350,272,Wanting,5,High,5,270,19,64,NA,NA,NA
Perform,77,10.869,Male,350,117,Wanting,6,Medium,2,100,19,64,NA,NA,NA
Perform,77,7.747,Male,350,264,Wanting,7,High,4,270,19,64,NA,NA,NA
Perform,77,1.934,Male,350,98,Wanting,8,Medium,3,100,19,64,NA,NA,NA
Perform,77,4.02,Male,350,28,Wanting,9,Low,3,30,19,64,NA,NA,NA
Perform,77,3.287,Male,350,98,Wanting,10,Medium,2,100,19,64,NA,NA,NA
Perform,77,2.444,Male,350,34,Wanting,11,Low,2,30,19,64,NA,NA,NA
Perform,77,1.399,Male,350,244,Wanting,12,High,3,270,19,64,NA,NA,NA
Perform,77,1.073,Male,350,104,Wanting,13,Medium,3,100,19,64,NA,NA,NA
Perform,77,4.078,Male,350,269,Wanting,14,High,4,270,19,64,NA,NA,NA
Perform,77,4.078,Male,350,29,Wanting,15,Low,4,30,19,64,NA,NA,NA
Perform,77,3.197,Male,350,270,Wanting,16,High,4,270,19,64,NA,NA,NA
Perform,77,3.742,Male,350,31,Wanting,17,Low,1,30,19,64,NA,NA,NA
Perform,77,3.698,Male,350,97,Wanting,18,Medium,2,100,19,64,NA,NA,NA
Perform,78,3.946,NA,435,32,Liking,1,Low,4,30,NA,82.33333333333333,NA,NA,NA
Perform,78,1.369,NA,435,99,Liking,2,Medium,2,100,NA,82.33333333333333,NA,NA,NA
Perform,78,1.864,NA,435,267,Liking,3,High,1,270,NA,82.33333333333333,NA,NA,NA
Perform,78,5.36,NA,435,34,Liking,4,Low,5,30,NA,82.33333333333333,NA,NA,NA
Perform,78,3.412,NA,435,265,Liking,5,High,1,270,NA,82.33333333333333,NA,NA,NA
Perform,78,3.631,NA,435,97,Liking,6,Medium,3,100,NA,82.33333333333333,NA,NA,NA
Perform,78,1.834,NA,435,264,Liking,7,High,1,270,NA,82.33333333333333,NA,NA,NA
Perform,78,3.38,NA,435,95,Liking,8,Medium,3,100,NA,82.33333333333333,NA,NA,NA
Perform,78,3.067,NA,435,26,Liking,9,Low,5,30,NA,82.33333333333333,NA,NA,NA
Perform,78,1.335,NA,435,96,Liking,10,Medium,3,100,NA,82.33333333333333,NA,NA,NA
Perform,78,2.593,NA,435,31,Liking,11,Low,5,30,NA,82.33333333333333,NA,NA,NA
Perform,78,1.024,NA,435,267,Liking,12,High,1,270,NA,82.33333333333333,NA,NA,NA
Perform,78,1.552,NA,435,98,Liking,13,Medium,3,100,NA,82.33333333333333,NA,NA,NA
Perform,78,1.242,NA,435,268,Liking,14,High,1,270,NA,82.33333333333333,NA,NA,NA
Perform,78,1.924,NA,435,31,Liking,15,Low,5,30,NA,82.33333333333333,NA,NA,NA
Perform,78,1.645,NA,435,269,Liking,16,High,1,270,NA,82.33333333333333,NA,NA,NA
Perform,78,1.62,NA,435,33,Liking,17,Low,5,30,NA,82.33333333333333,NA,NA,NA
Perform,78,0.46,NA,435,105,Liking,18,Medium,3,100,NA,82.33333333333333,NA,NA,NA
Perform,79,10.112,NA,165,32,Liking,1,Low,2,30,NA,45.666666666666664,NA,NA,NA
Perform,79,4.001,NA,165,102,Liking,2,Medium,2,100,NA,45.666666666666664,NA,NA,NA
Perform,79,8.377,NA,165,273,Liking,3,High,2,270,NA,45.666666666666664,NA,NA,NA
Perform,79,5.672,NA,165,32,Liking,4,Low,3,30,NA,45.666666666666664,NA,NA,NA
Perform,79,4.682,NA,165,271,Liking,5,High,1,270,NA,45.666666666666664,NA,NA,NA
Perform,79,2.681,NA,165,102,Liking,6,Medium,3,100,NA,45.666666666666664,NA,NA,NA
Perform,79,5.413,NA,165,273,Liking,7,High,2,270,NA,45.666666666666664,NA,NA,NA
Perform,79,4.166,NA,165,102,Liking,8,Medium,5,100,NA,45.666666666666664,NA,NA,NA
Perform,79,2.74,NA,165,33,Liking,9,Low,1,30,NA,45.666666666666664,NA,NA,NA
Perform,79,3.665,NA,165,103,Liking,10,Medium,1,100,NA,45.666666666666664,NA,NA,NA
Perform,79,7.379,NA,165,32,Liking,11,Low,3,30,NA,45.666666666666664,NA,NA,NA
Perform,79,2.831,NA,165,272,Liking,12,High,5,270,NA,45.666666666666664,NA,NA,NA
Perform,79,4.168,NA,165,102,Liking,13,Medium,4,100,NA,45.666666666666664,NA,NA,NA
Perform,79,3.409,NA,165,272,Liking,14,High,3,270,NA,45.666666666666664,NA,NA,NA
Perform,79,4.03,NA,165,35,Liking,15,Low,3,30,NA,45.666666666666664,NA,NA,NA
Perform,79,7.35,NA,165,272,Liking,16,High,2,270,NA,45.666666666666664,NA,NA,NA
Perform,79,4.285,NA,165,33,Liking,17,Low,5,30,NA,45.666666666666664,NA,NA,NA
Perform,79,2.112,NA,165,102,Liking,18,Medium,4,100,NA,45.666666666666664,NA,NA,NA
Perform,80,4.476,NA,350,36,Liking,1,Low,4,30,NA,68.33333333333333,NA,NA,NA
Perform,80,1.656,NA,350,104,Liking,2,Medium,3,100,NA,68.33333333333333,NA,NA,NA
Perform,80,3.567,NA,350,272,Liking,3,High,2,270,NA,68.33333333333333,NA,NA,NA
Perform,80,1.8,NA,350,34,Liking,4,Low,3,30,NA,68.33333333333333,NA,NA,NA
Perform,80,2.757,NA,350,279,Liking,5,High,4,270,NA,68.33333333333333,NA,NA,NA
Perform,80,1.744,NA,350,105,Liking,6,Medium,2,100,NA,68.33333333333333,NA,NA,NA
Perform,80,2.658,NA,350,273,Liking,7,High,4,270,NA,68.33333333333333,NA,NA,NA
Perform,80,1.825,NA,350,104,Liking,8,Medium,3,100,NA,68.33333333333333,NA,NA,NA
Perform,80,3.247,NA,350,37,Liking,9,Low,1,30,NA,68.33333333333333,NA,NA,NA
Perform,80,1.736,NA,350,108,Liking,10,Medium,1,100,NA,68.33333333333333,NA,NA,NA
Perform,80,1.63,NA,350,35,Liking,11,Low,2,30,NA,68.33333333333333,NA,NA,NA
Perform,80,1.714,NA,350,276,Liking,12,High,5,270,NA,68.33333333333333,NA,NA,NA
Perform,80,2.552,NA,350,109,Liking,13,Medium,5,100,NA,68.33333333333333,NA,NA,NA
Perform,80,1.799,NA,350,275,Liking,14,High,3,270,NA,68.33333333333333,NA,NA,NA
Perform,80,1.079,NA,350,30,Liking,15,Low,1,30,NA,68.33333333333333,NA,NA,NA
Perform,80,1.863,NA,350,274,Liking,16,High,1,270,NA,68.33333333333333,NA,NA,NA
Perform,80,1.974,NA,350,35,Liking,17,Low,4,30,NA,68.33333333333333,NA,NA,NA
Perform,80,1.802,NA,350,105,Liking,18,Medium,2,100,NA,68.33333333333333,NA,NA,NA
Perform,81,3.377,NA,315,32,Liking,1,Low,4,30,NA,64,NA,NA,NA
Perform,81,1.992,NA,315,100,Liking,2,Medium,3,100,NA,64,NA,NA,NA
Perform,81,2.583,NA,315,273,Liking,3,High,2,270,NA,64,NA,NA,NA
Perform,81,2.141,NA,315,31,Liking,4,Low,4,30,NA,64,NA,NA,NA
Perform,81,5.998,NA,315,300,Liking,5,High,2,270,NA,64,NA,NA,NA
Perform,81,1.626,NA,315,103,Liking,6,Medium,2,100,NA,64,NA,NA,NA
Perform,81,2.816,NA,315,274,Liking,7,High,2,270,NA,64,NA,NA,NA
Perform,81,1.431,NA,315,106,Liking,8,Medium,4,100,NA,64,NA,NA,NA
Perform,81,3.847,NA,315,34,Liking,9,Low,3,30,NA,64,NA,NA,NA
Perform,81,2.812,NA,315,100,Liking,10,Medium,4,100,NA,64,NA,NA,NA
Perform,81,2.161,NA,315,32,Liking,11,Low,4,30,NA,64,NA,NA,NA
Perform,81,3.776,NA,315,274,Liking,12,High,2,270,NA,64,NA,NA,NA
Perform,81,1.612,NA,315,104,Liking,13,Medium,2,100,NA,64,NA,NA,NA
Perform,81,2.1,NA,315,269,Liking,14,High,4,270,NA,64,NA,NA,NA
Perform,81,1.399,NA,315,42,Liking,15,Low,5,30,NA,64,NA,NA,NA
Perform,81,2.037,NA,315,275,Liking,16,High,4,270,NA,64,NA,NA,NA
Perform,81,1.301,NA,315,32,Liking,17,Low,4,30,NA,64,NA,NA,NA
Perform,81,1.528,NA,315,102,Liking,18,Medium,4,100,NA,64,NA,NA,NA
Perform,82,4.83,NA,215,44,Value,1,Low,2,30,NA,43.333333333333336,NA,NA,NA
Perform,82,5.104,NA,215,100,Value,2,Medium,3,100,NA,43.333333333333336,NA,NA,NA
Perform,82,3.762,NA,215,281,Value,3,High,5,270,NA,43.333333333333336,NA,NA,NA
Perform,82,1.413,NA,215,51,Value,4,Low,3,30,NA,43.333333333333336,NA,NA,NA
Perform,82,5.685,NA,215,291,Value,5,High,5,270,NA,43.333333333333336,NA,NA,NA
Perform,82,11.459,NA,215,108,Value,6,Medium,2,100,NA,43.333333333333336,NA,NA,NA
Perform,82,4.504,NA,215,287,Value,7,High,4,270,NA,43.333333333333336,NA,NA,NA
Perform,82,9.415,NA,215,103,Value,8,Medium,2,100,NA,43.333333333333336,NA,NA,NA
Perform,82,4.544,NA,215,40,Value,9,Low,1,30,NA,43.333333333333336,NA,NA,NA
Perform,82,3.493,NA,215,100,Value,10,Medium,2,100,NA,43.333333333333336,NA,NA,NA
Perform,82,8.934,NA,215,56,Value,11,Low,2,30,NA,43.333333333333336,NA,NA,NA
Perform,82,3.195,NA,215,296,Value,12,High,5,270,NA,43.333333333333336,NA,NA,NA
Perform,82,1.63,NA,215,108,Value,13,Medium,3,100,NA,43.333333333333336,NA,NA,NA
Perform,82,7.976,NA,215,273,Value,14,High,4,270,NA,43.333333333333336,NA,NA,NA
Perform,82,1.331,NA,215,34,Value,15,Low,1,30,NA,43.333333333333336,NA,NA,NA
Perform,82,5.711,NA,215,293,Value,16,High,5,270,NA,43.333333333333336,NA,NA,NA
Perform,82,4.09,NA,215,49,Value,17,Low,1,30,NA,43.333333333333336,NA,NA,NA
Perform,82,14.592,NA,215,109,Value,18,Medium,2,100,NA,43.333333333333336,NA,NA,NA
Perform,83,1.686,Female,280,36,Wanting,1,Low,5,30,22,50,NA,NA,NA
Perform,83,1.683,Female,280,105,Wanting,2,Medium,3,100,22,50,NA,NA,NA
Perform,83,2.136,Female,280,273,Wanting,3,High,2,270,22,50,NA,NA,NA
Perform,83,1.879,Female,280,43,Wanting,4,Low,4,30,22,50,NA,NA,NA
Perform,83,3.217,Female,280,273,Wanting,5,High,4,270,22,50,NA,NA,NA
Perform,83,2.103,Female,280,103,Wanting,6,Medium,5,100,22,50,NA,NA,NA
Perform,83,2.838,Female,280,276,Wanting,7,High,1,270,22,50,NA,NA,NA
Perform,83,1.016,Female,280,103,Wanting,8,Medium,4,100,22,50,NA,NA,NA
Perform,83,2.001,Female,280,33,Wanting,9,Low,5,30,22,50,NA,NA,NA
Perform,83,3.403,Female,280,106,Wanting,10,Medium,5,100,22,50,NA,NA,NA
Perform,83,3.56,Female,280,35,Wanting,11,Low,1,30,22,50,NA,NA,NA
Perform,83,2.649,Female,280,274,Wanting,12,High,5,270,22,50,NA,NA,NA
Perform,83,0.997,Female,280,102,Wanting,13,Medium,2,100,22,50,NA,NA,NA
Perform,83,2.365,Female,280,271,Wanting,14,High,5,270,22,50,NA,NA,NA
Perform,83,0.778,Female,280,36,Wanting,15,Low,3,30,22,50,NA,NA,NA
Perform,83,1.816,Female,280,275,Wanting,16,High,2,270,22,50,NA,NA,NA
Perform,83,1.321,Female,280,76,Wanting,17,Low,4,30,22,50,NA,NA,NA
Perform,83,1.764,Female,280,105,Wanting,18,Medium,1,100,22,50,NA,NA,NA
Perform,84,8.25,NA,140,33,Liking,1,Low,2,30,NA,24,NA,NA,NA
Perform,84,4.412,NA,140,115,Liking,2,Medium,1,100,NA,24,NA,NA,NA
Perform,84,7.132,NA,140,279,Liking,3,High,3,270,NA,24,NA,NA,NA
Perform,84,4.017,NA,140,58,Liking,4,Low,4,30,NA,24,NA,NA,NA
Perform,84,3.645,NA,140,275,Liking,5,High,5,270,NA,24,NA,NA,NA
Perform,84,3.453,NA,140,105,Liking,6,Medium,4,100,NA,24,NA,NA,NA
Perform,84,13.143,NA,140,356,Liking,7,High,4,270,NA,24,NA,NA,NA
Perform,84,4.409,NA,140,111,Liking,8,Medium,2,100,NA,24,NA,NA,NA
Perform,84,6.799,NA,140,50,Liking,9,Low,3,30,NA,24,NA,NA,NA
Perform,84,4.686,NA,140,127,Liking,10,Medium,1,100,NA,24,NA,NA,NA
Perform,84,2.04,NA,140,49,Liking,11,Low,3,30,NA,24,NA,NA,NA
Perform,84,2.881,NA,140,281,Liking,12,High,1,270,NA,24,NA,NA,NA
Perform,84,2.651,NA,140,143,Liking,13,Medium,4,100,NA,24,NA,NA,NA
Perform,84,7.269,NA,140,291,Liking,14,High,2,270,NA,24,NA,NA,NA
Perform,84,4.704,NA,140,99,Liking,15,Low,2,30,NA,24,NA,NA,NA
Perform,84,2.956,NA,140,282,Liking,16,High,2,270,NA,24,NA,NA,NA
Perform,84,4.236,NA,140,41,Liking,17,Low,5,30,NA,24,NA,NA,NA
Perform,84,1.485,NA,140,133,Liking,18,Medium,3,100,NA,24,NA,NA,NA
Perform,85,1.432,NA,335,31,Value,1,Low,1,30,NA,67.33333333333333,NA,NA,NA
Perform,85,2.871,NA,335,102,Value,2,Medium,3,100,NA,67.33333333333333,NA,NA,NA
Perform,85,1.949,NA,335,274,Value,3,High,4,270,NA,67.33333333333333,NA,NA,NA
Perform,85,0.947,NA,335,35,Value,4,Low,1,30,NA,67.33333333333333,NA,NA,NA
Perform,85,2.395,NA,335,271,Value,5,High,4,270,NA,67.33333333333333,NA,NA,NA
Perform,85,1.773,NA,335,104,Value,6,Medium,2,100,NA,67.33333333333333,NA,NA,NA
Perform,85,1.174,NA,335,274,Value,7,High,5,270,NA,67.33333333333333,NA,NA,NA
Perform,85,0.776,NA,335,104,Value,8,Medium,3,100,NA,67.33333333333333,NA,NA,NA
Perform,85,1.2,NA,335,30,Value,9,Low,1,30,NA,67.33333333333333,NA,NA,NA
Perform,85,1.965,NA,335,104,Value,10,Medium,4,100,NA,67.33333333333333,NA,NA,NA
Perform,85,1.598,NA,335,41,Value,11,Low,1,30,NA,67.33333333333333,NA,NA,NA
Perform,85,3.797,NA,335,275,Value,12,High,4,270,NA,67.33333333333333,NA,NA,NA
Perform,85,3.96,NA,335,106,Value,13,Medium,3,100,NA,67.33333333333333,NA,NA,NA
Perform,85,2.028,NA,335,274,Value,14,High,5,270,NA,67.33333333333333,NA,NA,NA
Perform,85,1.744,NA,335,32,Value,15,Low,1,30,NA,67.33333333333333,NA,NA,NA
Perform,85,2.645,NA,335,274,Value,16,High,5,270,NA,67.33333333333333,NA,NA,NA
Perform,85,1.124,NA,335,60,Value,17,Low,2,30,NA,67.33333333333333,NA,NA,NA
Perform,85,1.337,NA,335,105,Value,18,Medium,3,100,NA,67.33333333333333,NA,NA,NA
Perform,86,4.417,NA,305,32,Liking,1,Low,2,30,NA,59.666666666666664,NA,NA,NA
Perform,86,2.548,NA,305,101,Liking,2,Medium,3,100,NA,59.666666666666664,NA,NA,NA
Perform,86,2.502,NA,305,273,Liking,3,High,3,270,NA,59.666666666666664,NA,NA,NA
Perform,86,8.127,NA,305,36,Liking,4,Low,3,30,NA,59.666666666666664,NA,NA,NA
Perform,86,3.33,NA,305,272,Liking,5,High,2,270,NA,59.666666666666664,NA,NA,NA
Perform,86,3.75,NA,305,102,Liking,6,Medium,1,100,NA,59.666666666666664,NA,NA,NA
Perform,86,2.661,NA,305,273,Liking,7,High,3,270,NA,59.666666666666664,NA,NA,NA
Perform,86,3.133,NA,305,104,Liking,8,Medium,1,100,NA,59.666666666666664,NA,NA,NA
Perform,86,4.424,NA,305,35,Liking,9,Low,4,30,NA,59.666666666666664,NA,NA,NA
Perform,86,1.981,NA,305,104,Liking,10,Medium,3,100,NA,59.666666666666664,NA,NA,NA
Perform,86,10.84,NA,305,35,Liking,11,Low,2,30,NA,59.666666666666664,NA,NA,NA
Perform,86,10.803,NA,305,278,Liking,12,High,1,270,NA,59.666666666666664,NA,NA,NA
Perform,86,4.64,NA,305,117,Liking,13,Medium,4,100,NA,59.666666666666664,NA,NA,NA
Perform,86,4.427,NA,305,275,Liking,14,High,2,270,NA,59.666666666666664,NA,NA,NA
Perform,86,2.863,NA,305,40,Liking,15,Low,3,30,NA,59.666666666666664,NA,NA,NA
Perform,86,2.205,NA,305,271,Liking,16,High,4,270,NA,59.666666666666664,NA,NA,NA
Perform,86,2.976,NA,305,35,Liking,17,Low,1,30,NA,59.666666666666664,NA,NA,NA
Perform,86,2.461,NA,305,107,Liking,18,Medium,3,100,NA,59.666666666666664,NA,NA,NA
Perform,87,2.233,NA,325,49,Liking,1,Low,4,30,NA,49.666666666666664,NA,NA,NA
Perform,87,0.497,NA,325,118,Liking,2,Medium,3,100,NA,49.666666666666664,NA,NA,NA
Perform,87,3.004,NA,325,288,Liking,3,High,4,270,NA,49.666666666666664,NA,NA,NA
Perform,87,4.601,NA,325,33,Liking,4,Low,5,30,NA,49.666666666666664,NA,NA,NA
Perform,87,2.011,NA,325,304,Liking,5,High,5,270,NA,49.666666666666664,NA,NA,NA
Perform,87,3.479,NA,325,110,Liking,6,Medium,4,100,NA,49.666666666666664,NA,NA,NA
Perform,87,0.926,NA,325,293,Liking,7,High,5,270,NA,49.666666666666664,NA,NA,NA
Perform,87,2.33,NA,325,107,Liking,8,Medium,2,100,NA,49.666666666666664,NA,NA,NA
Perform,87,0.585,NA,325,48,Liking,9,Low,3,30,NA,49.666666666666664,NA,NA,NA
Perform,87,0.985,NA,325,103,Liking,10,Medium,4,100,NA,49.666666666666664,NA,NA,NA
Perform,87,4.782,NA,325,68,Liking,11,Low,5,30,NA,49.666666666666664,NA,NA,NA
Perform,87,3.333,NA,325,288,Liking,12,High,2,270,NA,49.666666666666664,NA,NA,NA
Perform,87,4.332,NA,325,110,Liking,13,Medium,5,100,NA,49.666666666666664,NA,NA,NA
Perform,87,1.035,NA,325,277,Liking,14,High,5,270,NA,49.666666666666664,NA,NA,NA
Perform,87,1.456,NA,325,37,Liking,15,Low,4,30,NA,49.666666666666664,NA,NA,NA
Perform,87,1.331,NA,325,292,Liking,16,High,2,270,NA,49.666666666666664,NA,NA,NA
Perform,87,1.218,NA,325,100,Liking,17,Low,5,30,NA,49.666666666666664,NA,NA,NA
Perform,87,2.165,NA,325,103,Liking,18,Medium,4,100,NA,49.666666666666664,NA,NA,NA
Perform,88,1.715,Female,405,34,Wanting,1,Low,3,30,19,66.33333333333333,NA,NA,NA
Perform,88,1.761,Female,405,151,Wanting,2,Medium,3,100,19,66.33333333333333,NA,NA,NA
Perform,88,3.435,Female,405,241,Wanting,3,High,3,270,19,66.33333333333333,NA,NA,NA
Perform,88,1.417,Female,405,45,Wanting,4,Low,3,30,19,66.33333333333333,NA,NA,NA
Perform,88,1.782,Female,405,273,Wanting,5,High,3,270,19,66.33333333333333,NA,NA,NA
Perform,88,1.503,Female,405,114,Wanting,6,Medium,3,100,19,66.33333333333333,NA,NA,NA
Perform,88,1.426,Female,405,273,Wanting,7,High,3,270,19,66.33333333333333,NA,NA,NA
Perform,88,1.5,Female,405,104,Wanting,8,Medium,3,100,19,66.33333333333333,NA,NA,NA
Perform,88,0.842,Female,405,32,Wanting,9,Low,3,30,19,66.33333333333333,NA,NA,NA
Perform,88,1.319,Female,405,103,Wanting,10,Medium,3,100,19,66.33333333333333,NA,NA,NA
Perform,88,1.043,Female,405,42,Wanting,11,Low,3,30,19,66.33333333333333,NA,NA,NA
Perform,88,1.78,Female,405,281,Wanting,12,High,3,270,19,66.33333333333333,NA,NA,NA
Perform,88,1.851,Female,405,126,Wanting,13,Medium,3,100,19,66.33333333333333,NA,NA,NA
Perform,88,1.019,Female,405,272,Wanting,14,High,3,270,19,66.33333333333333,NA,NA,NA
Perform,88,1.311,Female,405,58,Wanting,15,Low,3,30,19,66.33333333333333,NA,NA,NA
Perform,88,0.704,Female,405,277,Wanting,16,High,3,270,19,66.33333333333333,NA,NA,NA
Perform,88,1.399,Female,405,34,Wanting,17,Low,3,30,19,66.33333333333333,NA,NA,NA
Perform,88,1.446,Female,405,102,Wanting,18,Medium,3,100,19,66.33333333333333,NA,NA,NA
Perform,89,5.551,NA,385,33,Value,1,Low,1,30,NA,70.33333333333333,NA,NA,NA
Perform,89,1.153,NA,385,104,Value,2,Medium,3,100,NA,70.33333333333333,NA,NA,NA
Perform,89,4.368,NA,385,273,Value,3,High,5,270,NA,70.33333333333333,NA,NA,NA
Perform,89,3.068,NA,385,33,Value,4,Low,1,30,NA,70.33333333333333,NA,NA,NA
